27.1000		23.1292		12.6805
27.2000		23.1540		12.6791
27.3000		23.1786		12.6777
27.4000		23.2033		12.6764
27.5000		23.2279		12.6751
27.6000		23.2525		12.6738
27.7000		23.2771		12.6725
27.8000		23.3016		12.6712
27.9000		23.3262		12.6699
28.0000		23.3507		12.6687
28.1000		23.3751		12.6675
28.2000		23.3996		12.6662
28.3000		23.4240		12.6650
28.4000		23.4484		12.6638
28.5000		23.4728		12.6626
28.6000		23.4971		12.6615
28.7000		23.5214		12.6603
28.8000		23.5457		12.6592
28.9000		23.5700		12.6580
29.0000		23.5942		12.6569
29.1000		23.6184		12.6558
29.2000		23.6426		12.6547
29.3000		23.6668		12.6536
29.4000		23.6910		12.6525
29.5000		23.7151		12.6515
29.6000		23.7392		12.6504
29.7000		23.7632		12.6494
29.8000		23.7873		12.6484
29.9000		23.8113		12.6473
30.0000		23.8353		12.6463
30.1000		23.8593		12.6453
30.2000		23.8832		12.6444
30.3000		23.9072		12.6434
30.4000		23.9311		12.6424
30.5000		23.9549		12.6415
30.6000		23.9788		12.6405
30.7000		24.0026		12.6396
30.8000		24.0264		12.6387
30.9000		24.0502		12.6378
31.0000		24.0740		12.6369
31.1000		24.0977		12.6360
31.2000		24.1214		12.6351
31.3000		24.1451		12.6342
31.4000		24.1688		12.6334
31.5000		24.1924		12.6325
31.6000		24.2160		12.6317
31.7000		24.2396		12.6308
31.8000		24.2632		12.6300
31.9000		24.2868		12.6292
32.0000		24.3103		12.6284
32.1000		24.3338		12.6276
32.2000		24.3573		12.6268
32.3000		24.3807		12.6260
32.4000		24.4042		12.6252
32.5000		24.4276		12.6245
32.6000		24.4510		12.6237
32.7000		24.4744		12.6230
32.8000		24.4977		12.6222
32.9000		24.5210		12.6215
33.0000		24.5443		12.6208
33.1000		24.5676		12.6200
33.2000		24.5909		12.6193
33.3000		24.6141		12.6186
33.4000		24.6373		12.6179
33.5000		24.6605		12.6173
33.6000		24.6837		12.6166
33.7000		24.7068		12.6159
33.8000		24.7300		12.6152
33.9000		24.7531		12.6146
34.0000		24.7762		12.6139
34.1000		24.7992		12.6133
34.2000		24.8223		12.6127
34.3000		24.8453		12.6120
34.4000		24.8683		12.6114
34.5000		24.8913		12.6108
34.6000		24.9142		12.6102
34.7000		24.9372		12.6096
34.8000		24.9601		12.6090
34.9000		24.9830		12.6084
35.0000		25.0058		12.6078
35.1000		25.0287		12.6072
35.2000		25.0515		12.6067
35.3000		25.0743		12.6061
35.4000		25.0971		12.6056
35.5000		25.1199		12.6050
35.6000		25.1426		12.6045
35.7000		25.1654		12.6039
35.8000		25.1881		12.6034
35.9000		25.2108		12.6029
36.0000		25.2334		12.6023
36.1000		25.2561		12.6018
36.2000		25.2787		12.6013
36.3000		25.3013		12.6008
36.4000		25.3239		12.6003
36.5000		25.3465		12.5998
36.6000		25.3690		12.5993
36.7000		25.3915		12.5988
36.8000		25.4140		12.5984
36.9000		25.4365		12.5979
37.0000		25.4590		12.5974
37.1000		25.4814		12.5970
37.2000		25.5039		12.5965
37.3000		25.5263		12.5961
